wkt_geom;a;b;c;d;globalid;SHAPE__Len;SHAPE__Are
MultiPolygonZM (((-4834832.71579999849200249 -2612656.07019999995827675 0 -100000, -4834826.06159999966621399 -2612659.58819999918341637 0 -100000, -4834821.0502999983727932 -2612659.76919999718666077 0 -100000, -4834817.08939999900758266 -2612656.86989999935030937 0 -100000, -4834813.18609999865293503 -2612650.6534000001847744 0 -100000, -4834809.92939999885857105 -2612643.81589999794960022 0 -100000, -4834806.1529999990016222 -2612638.60410000011324883 0 -100000, -4834800.76530000008642673 -2612634.61079999804496765 0 -100000, -4834790.09229999966919422 -2612627.28659999743103981 0 -100000, -4834782.85089999996125698 -2612622.326299998909235 0 -100000, -4834778.83689999952912331 -2612617.07499999925494194 0 -100000, -4834777.41990000009536743 -2612608.64089999720454216 0 -100000, -4834777.50409999862313271 -2612602.09389999881386757 0 -100000, -4834780.09949999861419201 -2612588.84259999915957451 0 -100000, -4834787.06389999948441982 -2612575.78519999980926514 0 -100000, -4834792.17249999940395355 -2612561.60249999910593033 0 -100000, -4834791.97789999842643738 -2612547.06030000001192093 0 -100000, -4834785.43159999884665012 -2612533.74029999971389771 0 -100000, -4834773.0340999998152256 -2612528.0673999972641468 0 -100000, -4834755.73039999976754189 -2612523.68310000002384186 0 -100000, -4834739.84989999979734421 -2612519.63509999960660934 0 -100000, -4834722.2523999996483326 -2612514.56749999895691872 0 -100000, -4834708.91049999929964542 -2612511.49540000036358833 0 -100000, -4834688.70509999990463257 -2612501.02129999920725822 0 -100000, -4834670.19469999894499779 -2612492.51549999788403511 0 -100000, -4834656.07519999891519547 -2612482.98399999737739563 0 -100000, -4834638.63889999873936176 -2612464.15969999879598618 0 -100000, -4834613.38749999925494194 -2612435.32319999858736992 0 -100000, -4834591.71759999915957451 -2612420.95259999856352806 0 -100000, -4834562.79809999838471413 -2612409.99399999901652336 0 -100000, -4834545.13579999841749668 -2612404.53720000013709068 0 -100000, -4834524.33489999920129776 -2612396.72149999812245369 0 -100000, -4834500.55529999919235706 -2612387.40699999779462814 0 -100000, -4834475.25100000016391277 -2612374.06859999895095825 0 -100000, -4834444.30189999938011169 -2612352.20089999958872795 0 -100000, -4834415.05749999918043613 -2612328.82819999754428864 0 -100000, -4834375.67809999920427799 -2612303.95219999924302101 0 -100000, -4834324.47529999911785126 -2612283.12729999795556068 0 -100000, -4834256.70539999939501286 -2612254.21309999749064445 0 -100000, -4834217.56179999932646751 -2612237.52510000020265579 0 -100000, -4834181.94809999875724316 -2612224.91929999738931656 0 -100000, -4834162.48499999940395355 -2612217.46920000016689301 0 -100000, -4834145.85619999840855598 -2612207.03999999910593033 0 -100000, -4834135.30529999919235706 -2612197.65329999849200249 0 -100000, -4834113.11290000006556511 -2612168.35649999976158142 0 -100000, -4834079.81030000001192093 -2612095.32639999687671661 0 -100000, -4834105.71600000001490116 -2611953.8140999972820282 0 -100000, -4833990.41269999928772449 -2611882.86889999732375145 0 -100000, -4833976.77219999954104424 -2611848.24089999869465828 0 -100000, -4833953.8936999998986721 -2611792.10689999908208847 0 -100000, -4833935.37359999865293503 -2611761.54079999774694443 0 -100000, -4833921.02630000002682209 -2611749.04349999874830246 0 -100000, -4833907.00100000016391277 -2611742.91220000013709068 0 -100000, -4833882.73790000006556511 -2611744.28049999848008156 0 -100000, -4833820.29600000008940697 -2611761.53079999983310699 0 -100000, -4833785.14580000005662441 -2611770.61050000041723251 0 -100000, -4833758.97800000011920929 -2611774.97699999809265137 0 -100000, -4833731.41979999840259552 -2611780.29479999840259552 0 -100000, -4833716.96659999899566174 -2611782.90469999983906746 0 -100000, -4833703.73989999853074551 -2611781.73199999704957008 0 -100000, -4833697.31739999912679195 -2611777.83149999752640724 0 -100000, -4833688.96119999885559082 -2611771.00750000029802322 0 -100000, -4833673.49309999868273735 -2611759.88169999793171883 0 -100000, -4833473.96019999869167805 -2611958.23880000039935112 0 -100000, -4833369.69169999845325947 -2612129.30529999732971191 0 -100000, -4833305.57209999859333038 -2612284.92169999703764915 0 -100000, -4833282.35689999908208847 -2612366.05709999799728394 0 -100000, -4833241.65429999865591526 -2612537.77059999853372574 0 -100000, -4833131.63829999975860119 -2612819.21570000052452087 0 -100000, -4833064.87820000015199184 -2612878.89889999851584435 0 -100000, -4832831.25679999962449074 -2612860.81929999962449074 0 -100000, -4832588.23489999957382679 -2612898.1306999996304512 0 -100000, -4832356.24569999985396862 -2613072.93609999865293503 0 -100000, -4832106.66770000010728836 -2613269.94009999930858612 0 -100000, -4831959.92159999907016754 -2613327.79839999973773956 0 -100000, -4831958.93099999986588955 -2613471.72939999774098396 0 -100000, -4832007.27159999869763851 -2613632.63759999722242355 0 -100000, -4832005.54270000010728836 -2613738.96529999747872353 0 -100000, -4831982.52620000019669533 -2613784.17169999703764915 0 -100000, -4831901.2966999989002943 -2613784.04479999840259552 0 -100000, -4831813.178999999538064 -2613787.67749999836087227 0 -100000, -4831739.82199999876320362 -2613800.16550000011920929 0 -100000, -4831652.04039999842643738 -2613819.39299999922513962 0 -100000, -4831554.94290000014007092 -2613853.45339999720454216 0 -100000, -4831456.77929999865591526 -2613870.51179999858140945 0 -100000, -4831426.52779999934136868 -2613864.13479999825358391 0 -100000, -4831288.803999999538064 -2613799.81879999861121178 0 -100000, -4831084.61899999901652336 -2613671.39829999953508377 0 -100000, -4830912.15529999881982803 -2613607.84759999811649323 0 -100000, -4830569.36290000006556511 -2613486.86919999867677689 0 -100000, -4830309.97769999876618385 -2613277.93059999868273735 0 -100000, -4829906.72939999960362911 -2613090.2476000003516674 0 -100000, -4829346.03789999894797802 -2613029.10029999911785126 0 -100000, -4828720.28869999945163727 -2612847.2159000001847744 0 -100000, -4828576.64709999971091747 -2613087.19849999994039536 0 -100000, -4828409.55209999904036522 -2613365.08189999684691429 0 -100000, -4828143.55339999869465828 -2613822.31599999964237213 0 -100000, -4828481.29849999956786633 -2614090.4382999986410141 0 -100000, -4828748.13019999861717224 -2614334.98869999870657921 0 -100000, -4829001.63409999944269657 -2614566.21179999783635139 0 -100000, -4828811.06399999931454659 -2614804.48149999976158142 0 -100000, -4828779.01019999943673611 -2614916.69139999896287918 0 -100000, -4828759.35569999925792217 -2614958.4041999988257885 0 -100000, -4828738.09449999965727329 -2615040.35039999708533287 0 -100000, -4828704.98369999974966049 -2615146.62189999967813492 0 -100000, -4828538.69139999896287918 -2615237.79910000041127205 0 -100000, -4828260.35989999957382679 -2615427.49789999797940254 0 -100000, -4828201.33149999938905239 -2615569.65369999781250954 0 -100000, -4828354.22319999895989895 -2615919.25509999692440033 0 -100000, -4828324.35399999842047691 -2616154.10839999839663506 0 -100000, -4828264.90519999898970127 -2616510.86999999731779099 0 -100000, -4828132.92669999971985817 -2616772.42829999700188637 0 -100000, -4828104.4098999984562397 -2616883.79609999805688858 0 -100000, -4828181.24719999916851521 -2617143.47199999913573265 0 -100000, -4828298.06399999931454659 -2617315.83859999850392342 0 -100000, -4828362.58719999901950359 -2617440.01319999992847443 0 -100000, -4828421.46380000002682209 -2617583.37929999828338623 0 -100000, -4828581.46579999849200249 -2617877.21469999849796295 0 -100000, -4828666.05539999902248383 -2617936.68029999732971191 0 -100000, -4828878.24159999936819077 -2618043.07880000025033951 0 -100000, -4829094.27339999936521053 -2618044.80159999802708626 0 -100000, -4829209.06189999915659428 -2618073.97279999777674675 0 -100000, -4829333.61299999989569187 -2618264.16530000045895576 0 -100000, -4829365.80059999972581863 -2618452.03089999780058861 0 -100000, -4829484.99089999869465828 -2618746.93059999868273735 0 -100000, -4829756.70089999958872795 -2619007.63999999687075615 0 -100000, -4829822.95749999955296516 -2619088.56269999966025352 0 -100000, -4829851.34679999947547913 -2619143.5697999969124794 0 -100000, -4829858.39360000006854534 -2619227.05929999798536301 0 -100000, -4829872.61859999969601631 -2619277.50049999728798866 0 -100000, -4829912.8080000001937151 -2619344.60850000008940697 0 -100000, -4829925.67019999958574772 -2619346.72819999977946281 0 -100000, -4829925.62299999967217445 -2619348.56829999759793282 0 -100000, -4830102.3818999994546175 -2619268.25129999965429306 0 -100000, -4830195.29689999856054783 -2619176.59459999948740005 0 -100000, -4830301.16999999992549419 -2619180.9122999981045723 0 -100000, -4830382.13239999860525131 -2619314.69569999724626541 0 -100000, -4830393.83589999936521053 -2619395.39020000025629997 0 -100000, -4830393.96339999884366989 -2619494.92650000005960464 0 -100000, -4830653.53729999996721745 -2619592.35699999704957008 0 -100000, -4830719.04439999908208847 -2619682.38889999687671661 0 -100000, -4830695.2921999990940094 -2619813.69049999862909317 0 -100000, -4830689.92999999970197678 -2619969.0608999989926815 0 -100000, -4830572.42219999991357327 -2620149.29889999702572823 0 -100000, -4830548.52509999834001064 -2620294.6395999975502491 0 -100000, -4830583.39059999957680702 -2620411.26179999858140945 0 -100000, -4830964.22429999895393848 -2620616.19469999894499779 0 -100000, -4831188.13239999860525131 -2620578.86089999973773956 0 -100000, -4831448.37629999965429306 -2620334.93519999831914902 0 -100000, -4831645.17109999991953373 -2620303.68719999864697456 0 -100000, -4831949.96439999900758266 -2620321.56079999729990959 0 -100000, -4832550.3761999998241663 -2620226.97849999740719795 0 -100000, -4832938.80819999985396862 -2620363.31789999827742577 0 -100000, -4833040.16419999860227108 -2620265.54509999975562096 0 -100000, -4833155.02740000002086163 -2620142.30009999871253967 0 -100000, -4833285.17639999836683273 -2620092.19819999858736992 0 -100000, -4833832.85859999991953373 -2620278.15949999913573265 0 -100000, -4834195.49319999851286411 -2620378.82159999758005142 0 -100000, -4834353.68079999834299088 -2620486.26329999789595604 0 -100000, -4834537.93129999935626984 -2620711.2044999971985817 0 -100000, -4834629.55599999986588955 -2620784.20849999785423279 0 -100000, -4834748.98900000005960464 -2620870.10830000042915344 0 -100000, -4835219.18779999949038029 -2620990.57149999961256981 0 -100000, -4835500.0965999998152256 -2621007.33369999751448631 0 -100000, -4835525.68039999902248383 -2621314.54069999977946281 0 -100000, -4835775.60639999993145466 -2621309.90859999880194664 0 -100000, -4835903.02939999848604202 -2621327.77889999747276306 0 -100000, -4835972.04639999940991402 -2621362.00310000032186508 0 -100000, -4836139.07499999925494194 -2621465.3684999980032444 0 -100000, -4836275.8465999998152256 -2621497.0421999990940094 0 -100000, -4836412.94209999963641167 -2621506.51879999786615372 0 -100000, -4836491.28599999845027924 -2621509.69699999690055847 0 -100000, -4836714.18889999948441982 -2621445.14649999886751175 0 -100000, -4836877.58110000006854534 -2621420.02519999817013741 0 -100000, -4836961.73379999957978725 -2621516.84559999778866768 0 -100000, -4837270.2109999991953373 -2621671.80419999733567238 0 -100000, -4837465.11510000005364418 -2621705.63360000029206276 0 -100000, -4837646.51569999940693378 -2621706.89499999955296516 0 -100000, -4837779.64360000006854534 -2621722.951299998909235 0 -100000, -4837907.93979999981820583 -2621740.52099999785423279 0 -100000, -4838165.81889999844133854 -2621761.17300000041723251 0 -100000, -4838476.28549999929964542 -2621764.68389999866485596 0 -100000, -4838788.66589999943971634 -2621852.98880000039935112 0 -100000, -4838810.4881999995559454 -2621873.10500000044703484 0 -100000, -4839020.35249999910593033 -2621683.42459999769926071 0 -100000, -4838871.86999999918043613 -2621505.49639999866485596 0 -100000, -4838702.63590000011026859 -2621257.15329999849200249 0 -100000, -4838439.60489999875426292 -2620995.67349999770522118 0 -100000, -4838383.9171999990940094 -2620939.73069999739527702 0 -100000, -4838234.32439999841153622 -2620577.06429999694228172 0 -100000, -4838094.8522999994456768 -2620439.19139999896287918 0 -100000, -4837889.22959999926388264 -2620300.99149999767541885 0 -100000, -4837816.54079999960958958 -2620159.93569999933242798 0 -100000, -4837831.00919999927282333 -2620057.31479999795556068 0 -100000, -4837869.09849999845027924 -2619928.65609999746084213 0 -100000, -4837857.23949999921023846 -2619794.13479999825358391 0 -100000, -4838003.56319999881088734 -2619665.33559999987483025 0 -100000, -4837882.33039999939501286 -2619402.96279999986290932 0 -100000, -4837876.24089999869465828 -2619045.07509999722242355 0 -100000, -4837942.89059999957680702 -2618952.9853999987244606 0 -100000, -4838140.75339999981224537 -2618748.70189999788999557 0 -100000, -4838378.28519999980926514 -2618616.18209999799728394 0 -100000, -4838465.17309999838471413 -2618232.60809999704360962 0 -100000, -4838473.81350000016391277 -2616964.80469999834895134 0 -100000, -4837994.42399999871850014 -2615805.02889999747276306 0 -100000, -4837885.32560000009834766 -2615055.8960999995470047 0 -100000, -4837370.88799999840557575 -2614642.82449999824166298 0 -100000, -4837246.58779999986290932 -2614220.02169999852776527 0 -100000, -4837790.59349999949336052 -2613677.60359999909996986 0 -100000, -4836718.08999999985098839 -2613316.31389999762177467 0 -100000, -4835538.52009999938309193 -2612906.92129999771714211 0 -100000, -4835189.26789999939501286 -2612923.17379999905824661 0 -100000, -4835116.89009999856352806 -2612843.40969999879598618 0 -100000, -4835091.68659999966621399 -2612828.91029999777674675 0 -100000, -4835079.80559999868273735 -2612812.12959999963641167 0 -100000, -4835073.58159999921917915 -2612796.46169999986886978 0 -100000, -4835065.72009999863803387 -2612780.2872999981045723 0 -100000, -4835055.43569999933242798 -2612767.66249999776482582 0 -100000, -4835047.85069999843835831 -2612759.27229999750852585 0 -100000, -4835038.20179999992251396 -2612751.68249999731779099 0 -100000, -4835023.34759999997913837 -2612735.83919999748468399 0 -100000, -4835017.63859999924898148 -2612723.47450000047683716 0 -100000, -4835010.24599999934434891 -2612711.79099999740719795 0 -100000, -4834998.73479999974370003 -2612700.33169999718666077 0 -100000, -4834985.5965999998152256 -2612691.85879999771714211 0 -100000, -4834974.13609999977052212 -2612687.3125 0 -100000, -4834958.02209999971091747 -2612680.07339999824762344 0 -100000, -4834951.93399999849498272 -2612677.53349999710917473 0 -100000, -4834935.91949999891221523 -2612673.18420000001788139 0 -100000, -4834926.22589999996125698 -2612669.46779999881982803 0 -100000, -4834897.24579999968409538 -2612658.17149999737739563 0 -100000, -4834888.54059999994933605 -2612654.95969999954104424 0 -100000, -4834873.01579999923706055 -2612651.91629999876022339 0 -100000, -4834859.36549999937415123 -2612650.01159999892115593 0 -100000, -4834846.75849999859929085 -2612649.98990000039339066 0 -100000, -4834839.11139999888837337 -2612652.35520000010728836 0 -100000, -4834832.71579999849200249 -2612656.07019999995827675 0 -100000)));1164.04;0.148;6.96;0.769;{50288C1B-F5BE-4E5D-B90E-32799BCAC004};40556.81516;70608699.71
